Id,Sex,Age,Industry,Constellation,sentiment,Sentiment
3993404,female,38,Education,Aries,,0.08333084574156002
3993445,male,35,Transportation,Aquarius,,0.09890432231973016
3993475,female,25,Transportation,Pisces,,0.015119754972696143
3993538,male,17,Student,Pisces,,0.010835537918871258
3993587,male,17,Agriculture,Aquarius,,-0.03784151486006184
3993611,female,13,,Virgo,,0.02555489101541734
3993717,male,23,Student,Virgo,,0.07074548350041772
3993732,male,37,Military,Sagittarius,,0.06741443452380953
3993795,male,26,Student,Capricorn,,0.050548586514495605
3993797,female,16,Student,Libra,,0.24867222729527416
3993901,female,43,Technology,Virgo,,0.08536772325362929
3993930,female,26,Technology,Libra,,0.05848877932766821
3994011,male,38,Government,Leo,,0.09131132756132757
3994022,female,24,Consulting,Aries,,0.06452916259367872
3994116,male,44,,Leo,,0.11339784527518172
3994122,female,25,Education,Cancer,,0.0797626563832594
3994129,male,23,Student,Sagittarius,,0.058084239147192046
3994437,female,39,Arts,Gemini,,0.06146650132824523
3994464,female,36,Consulting,Sagittarius,,0.07597197673970849
3994484,male,23,Museums-Libraries,Cancer,,0.04692333521186292
3994558,male,24,Engineering,Virgo,,0.08169489665663136
3994603,male,17,Telecommunications,Aries,,0.1304591836734694
3994679,male,15,Student,Scorpio,,0.016550003099401755
3994685,male,16,Biotech,Taurus,,0.030264801001600564
3994694,female,24,Student,Taurus,,0.08220536265232481
3994798,female,17,Student,Cancer,,0.17374454288199875
3994809,female,15,Student,Aries,,0.01864418801918802
3994825,male,35,Education,Pisces,,0.08427494928261331
3994921,female,24,,Aquarius,,0.17302824675324677
3995032,male,24,Arts,Cancer,,0.07559982280959122
3995041,female,15,,Capricorn,,0.10959866522366521
3995043,male,24,Internet,Sagittarius,,0.08402870212228934
3995066,female,14,Non-Profit,Scorpio,,0.0542791551882461
3995083,male,24,,Cancer,,0.1371446759259259
3995290,female,27,Law,Capricorn,,0.05867164709790609
3995570,female,17,Student,Pisces,,0.10688864087301586
3995572,female,15,,Gemini,,-0.0017376858150667657
3995573,male,15,Government,Virgo,,0.17071582333877416
3995633,female,24,HumanResources,Gemini,,0.21758971088435372
3995669,male,15,Student,Gemini,,0.06876086935939878
3995697,female,25,,Scorpio,,0.12118918193999362
3995901,female,39,Science,Scorpio,,0.014300244508577838
3995970,male,37,,Leo,,0.10374145278015837
3996030,male,24,Fashion,Taurus,,0.07428740646524151
3996125,female,27,,Virgo,,0.01565393991944189
3996220,female,26,,Gemini,,0.07767460242234339
3996227,female,24,Student,Gemini,,0.000809052394197325
3996246,female,17,Student,Aries,,-0.017176488915125278
3996270,male,14,Education,Scorpio,,0.015402214609507902
3996381,female,26,Education,Capricorn,,-0.009547558922558923
3996405,male,26,,Sagittarius,,0.01417910682791635
3996446,male,17,Student,Sagittarius,,0.05300175875060373
3996572,female,15,,Libra,,0.09502055314040775
3996741,male,34,Education,Capricorn,,0.037427671779523636
3996777,female,47,Education,Gemini,,0.04144589496151996
3996798,male,44,,Sagittarius,,0.17271140736657978
3996815,male,15,Non-Profit,Virgo,,0.05557730499471209
3996944,male,16,,Pisces,,0.026948302469135803
3997099,male,26,,Virgo,,0.040207985674087364
3997126,male,16,Biotech,Capricorn,,0.006444203944203949
3997137,male,27,Advertising,Aries,,0.06936472778633794
3997184,male,13,,Scorpio,,0.15396031746031746
3997209,male,13,,Pisces,,-0.0038229517396184097
3997213,male,15,Student,Aquarius,,0.06562336105800572
3997219,female,34,,Gemini,,0.0810344275708859
3997225,female,24,Accounting,Aries,,0.026952707974049434
3997294,male,15,Student,Libra,,0.13356533648813057
3997669,female,25,Government,Scorpio,,0.05373631903126977
3997925,female,26,Communications-Media,Scorpio,,0.186244863893169
3997969,female,15,,Taurus,,0.06598261408402917
3997991,female,24,Student,Scorpio,,0.07446690756116985
3998000,female,17,Student,Leo,,0.09888694832557109
3998075,female,15,Student,Scorpio,,0.050994536532033945
3998084,female,25,,Leo,,0.14491721288344273
3998117,female,14,,Libra,,0.10056373721262017
3998125,male,23,,Aries,,0.09369885843073074
3998136,male,35,,Gemini,,0.0533416108362537
3998190,female,13,,Libra,,0.14635213373210065
3998196,male,17,,Sagittarius,,0.06166575529915082
3998316,male,15,,Libra,,0.09680882158966574
3998337,male,36,Internet,Libra,,0.18192522321428573
3998407,female,13,Student,Sagittarius,,0.16865540811356694
3998459,female,23,Student,Cancer,,0.15024971012331348
3998465,male,17,,Gemini,,0.11201599326599326
3998496,male,16,Student,Aquarius,,0.02424906153700797
3998523,female,17,,Cancer,,0.10500771825396825
3998633,female,15,Student,Aquarius,,0.11478311857694976
3998686,male,13,Education,Libra,,-0.08566560679669596
3998820,male,17,Student,Gemini,,0.0078828197945845
3998840,female,14,Education,Virgo,,0.05311634564266144
3998842,female,16,Student,Taurus,,0.04260687264566575
3998895,female,17,Student,Scorpio,,0.07682769308513357
3998954,male,23,Consulting,Capricorn,,0.036014452513512665
3999029,male,14,Student,Aquarius,,-0.01280360705125595
3999282,male,24,Student,Aries,,0.155962371482684
3999292,male,15,Student,Scorpio,,-0.005379807499599171
3999304,female,17,Student,Aries,,0.08442234848484849
3999305,male,16,Student,Aries,,0.20899574306798
3999538,female,16,Internet,Leo,,0.06220092407592408
3999894,female,27,Student,Aries,,0.0621302976344643
4000026,male,17,Education,Gemini,,0.1658196274877762
4000048,male,14,,Taurus,,0.005567049061065016
4000071,female,17,Student,Gemini,,0.10078785386762361
4000082,male,23,Technology,Leo,,0.08709399625018278
4000214,male,17,Student,Aries,,0.10328401273192396
4000282,female,25,,Aquarius,,0.0764141414141414
4000393,female,23,Technology,Scorpio,,0.17258818342151677
4000408,male,14,Student,Aquarius,,-0.18374536860923538
4000416,male,26,Science,Scorpio,,0.04901154401154401
4000461,male,23,Marketing,Sagittarius,,0.11789210619312658
4000490,female,36,Education,Leo,,0.1641396221532091
4000576,male,23,,Aries,,0.13222018572825026
4000590,female,17,BusinessServices,Gemini,,0.03987420758436106
4000726,male,25,Internet,Taurus,,0.18809890926067396
4000742,male,23,Student,Pisces,,0.09377070259789277
4000798,male,14,Government,Aries,,0.022670147613329437
4000967,male,14,Student,Leo,,0.020567394726485642
4000972,male,27,Law,Aquarius,,0.026378565658757708
4001081,female,17,Student,Aries,,0.08280028429282162
4001102,female,25,,Virgo,,0.13162462940165737
4001119,female,13,Education,Libra,,0.1051749213836478
4001124,male,17,Student,Taurus,,0.0866694568452381
4001150,female,17,Student,Gemini,,0.047994057903597384
4001228,male,36,Banking,Taurus,,0.07066528770191688
4001419,male,25,Engineering,Taurus,,0.015867504012305994
4001477,male,26,,Pisces,,0.08823635434430889
4001482,female,16,Student,Aries,,0.0178322440087146
4001565,male,36,Military,Aries,,0.02375661375661376
4001705,male,27,Student,Virgo,,0.014480706075533664
4001780,female,26,Communications-Media,Capricorn,,0.09409705941940899
4001785,male,15,,Virgo,,0.04961721764360248
4001907,male,27,Publishing,Aries,,0.1411496598639456
4001964,male,23,,Libra,,-0.0637540712194385
4002052,female,23,Education,Capricorn,,0.0543940324980437
4002235,female,24,,Taurus,,0.10076806250311685
4002418,male,16,Engineering,Virgo,,-0.041474635252199916
4002437,female,16,,Aries,,0.020603829578159934
4002449,male,24,,Aries,,0.08633871721528298
4002539,female,15,Student,Libra,,0.04088800782550782
4002673,female,33,,Capricorn,,0.13902736340236344
4002831,male,23,,Aquarius,,0.04691374597624598
4002909,female,27,,Virgo,,0.10578537466321557
4003064,male,15,Student,Capricorn,,0.07159555823817623
4003080,female,16,,Cancer,,0.08467086226851851
4003093,male,26,Student,Leo,,0.0793133094074875
4003147,female,24,Tourism,Aries,,-0.0059446036131678304
4003245,female,16,,Sagittarius,,0.06373328289145772
4003260,male,24,Student,Pisces,,0.12502947432395028
4003282,female,17,Student,Aquarius,,0.08172380420776681
4003311,male,15,Student,Cancer,,0.037924428718814775
4003433,female,17,Arts,Sagittarius,,-0.008538455108577057
4003773,female,15,Student,Gemini,,0.04649671088591544
4003806,female,25,Engineering,Pisces,,0.1396232331925103
4003844,female,25,HumanResources,Leo,,0.02248806226628807
4003945,female,24,,Virgo,,0.12557309477779072
4003988,female,24,,Pisces,,0.07809866141292199
4004110,female,36,Education,Scorpio,,0.08818153077081646
4004212,male,15,Student,Virgo,,0.11213526894561378
4004266,female,23,,Leo,,0.07744875598227555
4004267,male,33,LawEnforcement-Security,Taurus,,0.061803854721107096
4004300,male,42,,Scorpio,,0.07981947874113368
4004315,female,16,Student,Libra,,0.17462447410093512
4004340,female,25,Publishing,Cancer,,-0.04793955725799273
4004412,female,24,Advertising,Scorpio,,0.03165934658653106
4004415,female,27,Law,Aries,,0.0434520309744268
4004688,female,15,Student,Scorpio,,0.06318694052460286
4004739,female,13,,Taurus,,0.16048430735930735
4004772,female,23,Marketing,Leo,,0.08686960477424939
4004784,female,24,Education,Aquarius,,0.12328107145166313
4004828,male,17,,Libra,,0.0715599130401762
4004835,male,37,,Gemini,,0.08014980405742024
4004920,female,14,,Libra,,0.1252299118735167
4005006,male,17,Student,Scorpio,,0.07797747099540724
4005113,female,16,Student,Libra,,0.1180155769703447
4005302,male,15,Student,Virgo,,0.11497887585344183
4005307,male,16,Student,Pisces,,0.13836805555555554
4005437,female,24,,Libra,,0.04863857575970408
4005477,female,15,Student,Libra,,0.07433731447124306
4005627,male,27,Advertising,Leo,,0.06679841482047363
4005631,female,26,Education,Gemini,,0.015622655122655127
4005715,female,15,Education,Aries,,0.14903081669620513
4005785,male,17,,Sagittarius,,0.07615721288515408
4005806,female,17,Student,Scorpio,,0.1328144078144078
4005809,male,23,Education,Aquarius,,0.006790749211801851
4005863,male,17,Student,Virgo,,0.13116103896103895
4005871,male,24,BusinessServices,Gemini,,0.07119357690840264
4005927,female,40,Architecture,Aquarius,,0.1255005633940819
4005980,female,23,,Pisces,,0.059739581634988236
4006077,male,24,Student,Libra,,0.06722790446381996
4006099,male,15,,Aries,,0.17191562993150294
4006120,female,33,Technology,Virgo,,0.09573382775838547
4006134,female,16,Student,Aquarius,,0.15961850649350648
4006234,male,25,Technology,Libra,,0.08455417881438289
4006377,female,27,Student,Taurus,,0.06358225679343105
4006405,male,26,LawEnforcement-Security,Virgo,,0.00588869242390369
4006499,female,25,Student,Gemini,,0.09729897561928813
4006542,male,17,Student,Scorpio,,0.015882066276803126
4006546,male,33,Manufacturing,Capricorn,,0.06123566393097643
4006684,female,44,Education,Gemini,,0.05489797595566826
4006686,male,24,Engineering,Gemini,,0.14640212315774112
4006735,female,15,,Scorpio,,0.06513474403571022
4006879,female,17,,Libra,,0.06030404352163611
4006976,female,44,Education,Aries,,0.0463692408077654
4007010,female,27,Marketing,Libra,,-0.0008942506768593752
4007024,female,16,Student,Taurus,,0.07350280308814806
4007026,female,15,,Virgo,,-0.03595924908424905
4007094,male,17,,Gemini,,0.0012170577960051682
4007119,male,15,,Taurus,,0.1196485041828179
4007265,male,13,Student,Scorpio,,0.017194674012855855
4007297,female,14,Student,Pisces,,-0.05361111111111111
4007322,female,14,Student,Aquarius,,0.01639451951951952
4007578,female,23,Education,Taurus,,0.10719958943173229
4007693,male,14,Student,Gemini,,0.043049778021042394
4007735,male,17,Student,Capricorn,,0.06504372529644269
4007765,female,23,Non-Profit,Scorpio,,0.12783315114051358
4007890,female,26,Arts,Leo,,0.05495536745536746
4008122,female,15,,Libra,,0.11297348484848484
4008161,female,17,,Taurus,,0.0010033921839477367
4008178,male,14,Student,Virgo,,-0.00450492518978007
4008193,female,17,Student,Gemini,,0.06947039674643662
4008208,female,16,,Pisces,,0.07129726955813913
4008222,female,41,,Sagittarius,,0.16267888164829652
4008245,female,25,Student,Taurus,,0.123332205988456
4008254,male,27,Technology,Virgo,,0.09317486494357242
4008366,female,36,Non-Profit,Scorpio,,0.02618326118326118
4008398,male,26,Technology,Cancer,,0.11999484311984311
4008516,male,24,,Libra,,0.12519119769119771
4008562,male,25,,Aries,,-0.017802323938687577
4008582,male,24,Technology,Aries,,0.18216540404040404
4008661,female,14,Student,Libra,,0.07442025842323462
4008716,female,14,Student,Taurus,,0.11479714133522727
4008796,female,24,Student,Aquarius,,0.11173625258184082
4008909,male,39,,Gemini,,0.09115936147186146
4008952,female,27,Education,Scorpio,,0.06612942770293924
4008980,male,23,Student,Pisces,,0.05294002451024055
4009089,male,27,Consulting,Cancer,,0.1949377104377104
4009346,male,24,Non-Profit,Taurus,,0.06859227371592962
4009404,male,17,Student,Scorpio,,-0.007062289562289566
4009444,male,23,Student,Taurus,,-0.03010905154376432
4009456,female,14,Education,Gemini,,0.044961198839039755
4009470,male,14,Student,Leo,,0.08602589329243741
4009472,male,17,Student,Taurus,,0.12810682186690248
4009625,female,17,,Capricorn,,0.1860811410811411
4009648,male,26,Technology,Aries,,0.06031208371314726
4009698,male,15,Student,Taurus,,0.014060285393618727
4010370,male,15,Student,Capricorn,,0.011294748395812225
4010393,female,16,Student,Cancer,,-0.057238355430864134
4010449,female,16,,Capricorn,,-0.003886705904429755
4010515,male,26,Chemicals,Cancer,,0.0900674464530058
4010588,male,24,Sports-Recreation,Gemini,,0.07048346990311276
4010592,female,16,,Cancer,,0.0329439541939542
4010852,male,24,Telecommunications,Scorpio,,0.2132398873527906
4011008,female,13,,Aquarius,,0.03340868738079858
4011067,female,14,,Libra,,0.0626723171152519
4011205,female,34,,Libra,,0.04146619584119584
4011284,female,16,,Libra,,0.03262616736999004
4011293,male,27,,Aries,,0.0908742183742184
4011404,female,16,Student,Capricorn,,0.09699096849387903
4011411,female,16,Student,Libra,,0.04133250370242573
4011433,female,15,Student,Pisces,,-0.01685721916971918
4011628,male,15,,Capricorn,,0.041257017124669226
4011706,female,13,Military,Taurus,,0.07059935916281658
4011857,male,15,Student,Aries,,0.10283757338551858
4012004,male,17,Military,Aries,,0.14730709876543208
4012244,male,16,Non-Profit,Virgo,,0.09072076794733046
4012450,male,24,Student,Aquarius,,0.00981813937696291
4012452,female,25,,Aries,,0.030037878787878794
4012501,female,26,Science,Cancer,,0.07637289741767353
4012646,female,23,,Leo,,0.09081043874389362
4012695,female,24,,Aquarius,,0.0654783002216038
4012744,male,33,,Aquarius,,0.06277829021659179
4012951,male,47,Arts,Aquarius,,0.09286853497379813
4013023,male,23,Technology,Aquarius,,0.03709529010525943
4013112,female,16,Student,Scorpio,,0.01731129337557347
4013263,female,23,Automotive,Aquarius,,0.018155411969768408
4013287,female,23,Student,Aquarius,,0.13444170771756978
4013317,female,25,Education,Leo,,0.06677521216733545
4013598,male,26,Government,Scorpio,,0.09640342052313883
4013625,male,25,InvestmentBanking,Pisces,,0.10931732740943267
4013631,female,27,Student,Pisces,,0.013739752311180879
4013637,male,17,Student,Leo,,0.13332935512623012
4013711,male,26,Education,Capricorn,,0.06736262926887927
4013747,male,35,Consulting,Virgo,,0.013259428778526003
4013834,female,46,BusinessServices,Virgo,,0.03319957996607302
4013941,male,24,Student,Scorpio,,0.01949801040710132
4013982,male,17,,Gemini,,0.08392834359295732
4014085,female,23,Student,Sagittarius,,0.10493494708754449
4014152,male,17,,Sagittarius,,0.08463111674292578
4014170,female,24,Communications-Media,Gemini,,0.1439101094983448
4014228,male,33,Communications-Media,Taurus,,0.10834443501007439
4014366,female,24,,Pisces,,0.0371275676757938
4014464,male,16,,Libra,,0.2417900042900043
4014596,male,23,Accounting,Cancer,,0.07185922248325778
4014718,male,27,Education,Leo,,0.09445266061678252
4014786,male,35,,Pisces,,0.14395623304081184
4014808,male,26,Advertising,Scorpio,,-0.07663470864123942
4014812,male,17,Student,Aries,,0.1128129118957041
4014863,male,15,Student,Aries,,0.05751010852573354
4014943,female,26,Student,Sagittarius,,0.022887771037442085
4015069,female,42,Accounting,Aries,,0.004190040283790283
4015089,female,16,,Taurus,,0.09823925916850444
4015125,female,34,,Taurus,,0.16344481785271261
4015154,male,24,Non-Profit,Aquarius,,0.12443503531622296
4015159,male,17,Student,Taurus,,0.017509350533845978
4015188,male,35,Arts,Cancer,,0.05567965367965368
4015193,male,35,Transportation,Cancer,,0.04281718011540156
4015203,male,17,,Pisces,,0.04719551544863467
4015298,female,42,,Taurus,,0.08038864475471619
4015330,female,15,Student,Capricorn,,0.09473151093049054
4015334,female,23,,Taurus,,0.0851863876863877
4015552,male,16,,Capricorn,,0.11627075244343285
4015615,male,24,Student,Capricorn,,0.04764832166696201
4015633,female,35,,Taurus,,0.038611724901056806
4015673,male,39,,Virgo,,0.005285436269423871
4015675,female,33,Environment,Pisces,,-0.00798164572554817
4015718,female,27,Science,Taurus,,0.0911934717884085
4015759,male,16,,Libra,,0.08191692155820642
4015803,male,40,BusinessServices,Leo,,0.08562772771446239
4015947,female,23,,Pisces,,0.02407038548074732
4015958,female,14,Student,Virgo,,0.014038525132275131
4015982,female,25,,Leo,,0.06270609855494741
4016135,male,36,Technology,Gemini,,0.06961807171931315
4016152,female,23,Education,Pisces,,0.08227843863377571
4016191,female,14,,Taurus,,0.2850789642456309
4016204,male,17,Student,Aquarius,,0.10007542498351324
4016344,female,15,Arts,Leo,,0.10648996124359557
4016367,male,35,Technology,Aquarius,,0.12091779431770262
4016404,male,17,,Capricorn,,0.07881836611456175
4016504,female,23,Communications-Media,Cancer,,0.048577836293704296
4016738,male,41,Education,Cancer,,0.09914123376623375
4016764,male,43,Technology,Aquarius,,0.019602762635170044
4016792,female,45,Construction,Capricorn,,0.08186409227255684
4016879,female,25,Advertising,Aquarius,,0.09451145334166725
4016938,male,25,,Aries,,0.09029841738648556
4016985,male,23,Student,Sagittarius,,0.07948589657396475
4017040,male,15,,Cancer,,0.06844960594960596
4017053,female,15,,Gemini,,0.08905538648421062
4017087,female,17,Student,Cancer,,0.06069426145513102
4017266,female,23,Education,Cancer,,0.14253086419753086
4017357,female,15,,Sagittarius,,0.21436954847936363
4017445,male,14,Student,Scorpio,,0.10910951028138527
4017447,male,16,Student,Scorpio,,0.019502096130260462
4017459,male,13,Student,Aquarius,,0.025429892861362158
4017537,female,15,Student,Virgo,,0.06792544167544166
4017553,male,27,,Sagittarius,,0.04600276649552672
4017562,female,14,Arts,Virgo,,0.0649150702210598
4017734,male,41,Architecture,Aries,,0.13607833758503401
4018091,female,16,Student,Sagittarius,,0.09606095821635734
4018129,male,24,Technology,Virgo,,0.0881018586987769
4018252,male,23,RealEstate,Pisces,,0.04692333521186292
4018365,male,16,Student,Capricorn,,0.015259946167480406
4018435,female,17,Technology,Libra,,0.08943619773932646
4018447,female,26,Arts,Cancer,,0.05638088199063809
4018473,female,17,Student,Leo,,0.05172818366311517
4018510,female,26,,Sagittarius,,0.014183673469387757
4018635,male,27,Education,Libra,,0.03209927930912625
4018637,male,16,Student,Gemini,,0.10706769554655582
4018669,female,34,,Aries,,0.14202879419572456
4018702,female,16,Student,Scorpio,,0.06182220492505008
4018737,female,23,Science,Sagittarius,,0.022943193270574227
4018810,female,42,,Aquarius,,0.12154746250900096
4019072,female,24,Arts,Taurus,,0.014789377289377294
4019104,male,13,Student,Scorpio,,-0.07408424908424911
4019138,male,17,Student,Capricorn,,0.17301843317972349
4019147,female,23,Military,Cancer,,0.053608262686387693
4019156,male,17,Student,Cancer,,0.09200855870097444
4019191,female,16,Student,Scorpio,,0.046562821964977005
4019235,male,17,Student,Scorpio,,0.03787512499609519
4019335,male,13,,Aries,,0.05240051986703773
4019391,male,15,Student,Pisces,,0.014245538438071996
4019399,female,16,Student,Gemini,,-0.002570822310405641
4019464,male,13,Science,Virgo,,0.352691163003663
4019474,female,24,Non-Profit,Libra,,0.06107109421489121
4019544,male,26,Engineering,Taurus,,-0.011241015812890812
4019550,male,13,,Gemini,,0.09388300999412111
4020014,male,16,,Leo,,-0.006185650664251206
4020034,female,25,,Cancer,,0.031679894179894176
4020113,female,14,Student,Leo,,0.06459795771756979
4020224,male,16,Student,Pisces,,0.05559172156248769
4020287,female,15,,Virgo,,0.20779984719486583
4020412,female,13,,Gemini,,-0.013858097325468655
4020425,male,37,Consulting,Cancer,,0.11303168402777777
4020519,female,26,Communications-Media,Aquarius,,0.07688482570061517
4020565,male,17,Engineering,Pisces,,0.06005294142492937
4020621,male,15,Student,Capricorn,,0.03916742982092893
4021133,female,17,,Libra,,0.05764170649672508
4021161,male,24,Military,Capricorn,,0.03510704162093051
4021202,female,25,Banking,Gemini,,0.08265414974912524
4021582,male,15,Student,Leo,,0.24752687248093394
4021645,male,37,Automotive,Leo,,0.05691327931107136
4021683,male,17,,Cancer,,-0.013514675389675388
4021693,female,17,Student,Aries,,0.2158045977011494
4021763,female,13,,Virgo,,0.21704159741548135
4021775,female,27,Marketing,Pisces,,0.10206644840573413
4021779,female,15,,Pisces,,0.0906575125963043
4021842,male,16,Student,Scorpio,,0.09869830891347237
4021850,female,17,,Taurus,,0.03722601643258775
4021913,female,14,,Libra,,0.1917357521364399
4022024,male,17,Student,Scorpio,,0.047408709942464294
4022043,male,35,,Capricorn,,0.08816689464085298
4022126,female,48,,Leo,,-0.0025421191868560265
4022192,female,17,Student,Gemini,,0.20281940281940283
4022270,female,37,,Taurus,,0.1183812454906205
4022284,female,15,,Virgo,,0.08044845242389886
4022291,female,17,,Gemini,,0.06869478114478114
4022364,male,27,Consulting,Aries,,0.0033154711800545125
4022410,female,15,Arts,Cancer,,0.12068993506493504
4022426,female,17,,Sagittarius,,0.12901735180127535
4022433,female,25,,Sagittarius,,0.11680146490414349
4022515,female,17,Student,Pisces,,0.07197985823702464
4022569,male,15,Student,Virgo,,0.07824241281431354
4022571,female,40,,Virgo,,0.11460220247805501
4022720,female,25,Accounting,Aquarius,,0.02142910214785215
4022790,female,14,Student,Pisces,,0.152330132643891
4022797,male,15,,Sagittarius,,-0.01058671221454376
4022842,male,14,Student,Taurus,,0.10704213400236129
4022853,male,17,Student,Leo,,0.056329095240992826
4022877,male,37,,Capricorn,,0.11813019546915252
4022893,female,41,,Aries,,0.09862980203405734
4022928,female,47,,Pisces,,0.08973316934821618
4023044,female,24,Science,Sagittarius,,0.0009514130855594252
4023160,female,15,,Aquarius,,0.09047868691339192
4023294,female,33,,Cancer,,0.23722810111698997
4023297,male,25,Transportation,Scorpio,,0.06932634616845143
4023359,female,16,Student,Capricorn,,0.08561979519810846
4023402,male,17,Student,Capricorn,,-0.01938560241015599
4023489,female,25,,Taurus,,0.05910812598312598
4023527,female,24,Religion,Pisces,,0.08862692400192398
4024038,male,42,Advertising,Libra,,0.08940066135872338
4024082,male,25,,Scorpio,,0.15795641951006126
4024101,male,16,,Leo,,-0.009211339432959334
4024183,female,15,Student,Cancer,,0.017992330132361782
4024268,female,14,Student,Gemini,,0.11419122478981635
4024516,male,37,,Cancer,,0.09448123835419507
4024536,male,17,,Libra,,0.04608350885891353
4024554,male,24,,Scorpio,,0.008889693264693275
4024562,male,13,,Libra,,0.006113294600136707
4024667,female,15,,Pisces,,0.12262920001721951
4024747,female,24,,Aquarius,,0.11208571004159239
4024933,female,17,Student,Aquarius,,0.12268692347825412
4025480,female,15,Student,Leo,,0.18782656001406
4025706,male,17,Technology,Aries,,0.05716418697426985
4025790,female,14,,Pisces,,0.21534447431908368
4025961,male,16,Student,Cancer,,0.029905578603495273
4026439,male,17,,Scorpio,,0.04857883983056909
4026851,male,24,Education,Aquarius,,0.04205760776460423
4026864,male,27,Technology,Taurus,,0.07504318493257342
4026929,male,25,,Cancer,,0.08732522631448414
4026945,female,16,Student,Gemini,,0.10978479940979942
4027083,male,15,Education,Virgo,,0.051681646761434004
4027197,female,15,Museums-Libraries,Virgo,,0.12538100205458605
4027311,male,39,Technology,Sagittarius,,0.09954308021910065
4027329,male,48,Telecommunications,Gemini,,0.08054154995331467
4027397,female,25,,Gemini,,-0.0556845101447374
4027444,male,16,Student,Capricorn,,0.09651383953069063
4027532,female,15,,Virgo,,-0.01850279758367993
4027556,female,15,Student,Libra,,0.08708471760797343
4027704,female,17,,Aquarius,,0.051542585225620934
4027714,female,15,,Scorpio,,0.05112233805058917
4027719,female,23,Biotech,Aries,,0.09025775431384676
4027804,male,16,Education,Cancer,,0.05080892529187984
4027829,female,15,Arts,Aries,,0.08781232399287957
4027852,male,39,Transportation,Gemini,,0.044258658008658004
4027856,female,16,Student,Leo,,0.1457752437147003
4027871,male,27,,Taurus,,0.0006653267367553079
4027894,male,17,,Virgo,,-0.043644880132436684
4027929,male,17,Arts,Gemini,,0.11100144496204278
4028014,male,15,Student,Virgo,,0.04897805543324958
4028015,male,27,Science,Gemini,,0.1232437056115984
4028261,male,33,Government,Sagittarius,,0.10133595571095572
4028292,male,14,Student,Capricorn,,0.053969604097952296
4028299,female,17,Student,Cancer,,-0.08644531249999997
4028373,female,17,,Leo,,0.0993077401262089
4028419,female,24,Education,Aquarius,,0.13820502726324418
4028438,male,13,,Virgo,,0.0895641141908503
4028446,female,16,Student,Aquarius,,0.07388218567494882
4028450,female,17,,Libra,,0.01377719793397168
4028465,female,17,,Pisces,,0.03760886431619081
4028493,female,23,,Taurus,,0.04677439328906165
4028522,male,17,Internet,Scorpio,,0.0719341684859235
4028603,male,17,,Pisces,,0.06519369778529262
4028670,female,16,,Taurus,,0.03848996489621489
4028694,female,15,,Scorpio,,0.0620772417153996
4028714,male,16,,Sagittarius,,0.17794614226161842
4028811,female,24,Communications-Media,Pisces,,0.18657321603406765
4028812,male,16,,Taurus,,-0.08356633449828714
4028858,female,40,,Capricorn,,0.05043007062730681
4028995,female,44,Education,Aquarius,,0.08342754952894813
4029104,male,14,,Virgo,,0.001899092970521544
4029149,female,13,Student,Sagittarius,,0.013810992285388473
4029209,female,17,Student,Capricorn,,0.08154804223554225
4029233,female,13,,Aquarius,,0.12175653614953887
4029385,male,25,Internet,Leo,,0.08918081216072286
4029416,female,14,,Aries,,-0.09523126596912469
4029515,female,24,Technology,Libra,,0.07267104748088792
4029556,female,15,,Sagittarius,,0.08162358432151076
4029602,female,15,,Sagittarius,,0.011910593566127704
4029660,female,15,Student,Aries,,-0.03932113664843929
4029693,female,13,,Cancer,,0.07283635425394497
4029740,male,16,Law,Scorpio,,0.004626968482326592
4029742,female,14,,Aries,,0.06363726701539202
4030006,male,13,,Sagittarius,,0.0629308304785404
4030068,female,25,Law,Gemini,,0.0930125018472157
4030073,male,14,,Aquarius,,0.058131008884020945
4030244,female,27,,Pisces,,-0.004172117011853248
4030266,male,17,,Cancer,,0.129145547477429
4030359,female,23,Education,Aries,,0.04372713067608105
4030446,female,14,,Scorpio,,0.20006092468405057
4030474,female,14,,Leo,,0.03376339345617387
4030519,male,17,,Capricorn,,0.24349979252750847
4030623,male,14,Student,Sagittarius,,0.10002185314685315
4030630,male,17,Student,Taurus,,0.018470767018785073
4030660,female,25,Science,Scorpio,,0.00715387310463579
4030764,male,23,Marketing,Aries,,0.1382329531139055
4030767,male,33,RealEstate,Libra,,0.18134646391023945
4030905,female,17,Student,Aries,,-0.020807820786716894
4030975,female,16,Student,Gemini,,0.21191215044048997
4031020,female,27,Marketing,Cancer,,0.059381914577082334
4031371,female,16,Student,Sagittarius,,0.11137642367553081
4031469,male,25,Government,Aries,,0.03116066499714755
4031474,female,14,,Virgo,,0.17593882315835893
4031533,female,33,Sports-Recreation,Virgo,,0.10469444761687224
4031537,male,15,Student,Leo,,-0.025780881155881154
4031761,female,15,Non-Profit,Taurus,,0.07238787529124409
4031840,female,15,,Cancer,,0.14136530398322852
4031858,female,27,Student,Aries,,0.03043530543530544
4031936,female,17,,Virgo,,0.2502308201058201
4031972,male,24,Technology,Aries,,0.08889938796835348
4032109,male,25,,Gemini,,0.044869172777336055
4032198,female,23,,Pisces,,0.041816692933853025
4032260,male,27,Technology,Taurus,,0.12431374598220092
4032287,female,27,,Aries,,0.10606377210543878
4032390,female,24,,Gemini,,0.06637073863636363
4032401,male,23,Arts,Aquarius,,0.07722284980329534
4032493,male,14,Student,Scorpio,,-0.018322727272727272
